TIC_ID,Period,Epoch,Class_Label
230086768,34.92704828,2458736.131,1
269892793,1.772923947,2459882.483,1
286355915,4.076683952,2459885.666,1
312862941,0.9150623013,2459908.441,0
348673213,0.9014650433,2458791.468,1
396562848,1.949540338,2459767.373,2
422923265,1.8646725,2459906.864,0
229940491,37.4590076,2459747.914,4
298647682,20.07952172,2459815.953,0
22843856,1.8497201,2459521.619,1
184679932,2.172141624,2458791.426,1
387527558,3.623909012,2458794.103,5
154927364,6.9744232,2460334.944,1
376353509,7.3315684,2460467.881,2
116608612,3.4557863,2460310.718,1
122485078,9.1505,2458822.099,1
138168780,3.7649949,2460474.182,3
154867950,0.6664948,2458870.508,1
156724719,10.9568722,2460658.881,0
258829450,1.8347892,2460556.91,0
266500992,3.2786617,2460662.313,0
267694283,1112.756292,2459935.313,4
27677846,5.6309047,2459936.36,1
286561122,0.6803432778,2459910.558,1
288631580,5.87755478,2459757.356,2
288631580,3.3985674,2459907.34,0
311121985,1.3561596,2460309.855,1
312122956,2.0492064,2459547.065,1
339538183,2.6093167,2459935.391,1
353367071,2.37532,2458819.399,1
353782445,11.835079,2460653.815,0
354006740,1.76406,2458819.004,1
368536386,1.69433,2458818.74,1
409183335,3.32125,2458818.228,1
417705690,2.363311,2460311.617,1
428679607,2.6800536,2460660.824,2
441739020,40.7501028,2460503.137,2
441739020,10.9836724,2460468.361,2
441739020,123.0586028,2458822.898,0
459903429,8.13664,2458821.049,5
468828873,3.8954139,2459957.441,1
470315428,1.08625,2458818.197,1
73104318,7.45494,2458822.593,1
81831095,3.133084,2459935.218,0
8400842,3.1915257,2460657.383,3
87090944,0.6435807099,2459910.373,0
96291218,13.7058173,2459917.091,1
9837861,0.6565741,2460312.311,1
259168516,4.802656081,2459657.394,2
321041369,1.5379237,2460309.854,0
367366318,2.7347651,2460662.485,3
58542531,3.057523964,2458816.412,2
85031598,1.1549925,2460662.09,0
28900646,0.6691449142,2459910.938,2
102672709,6.705394941,2458818.599,0
103448870,10.25963217,2458816.844,0
121966220,6.717191254,2459914.901,1
198384408,9.12381012,2458823.256,5
267574918,1.407936933,2459419.987,2
268334473,16.7368995,2460458.306,2
288636342,17.72866079,2459725.018,0
288636342,32.20796979,2459717.486,0
353475866,1.766692009,2458817.685,2
396740648,3.770129609,2458843.658,2
422756130,3.134294562,2458791.519,2
470381900,2.500529098,2459911.832,2
1884091865,10.716524,2459755.175,0
190223929,17.04198,2458847.697,0
22705558,4.547005531,2459606.911,0
23650642,1.12355,2458843.38,1
274215536,1.334173834,2459937.39,0
371210825,0.40312,2458842.75,1
453387619,1.201610498,2459605.527,0
95129101,3.929983,2459575.196,1
137500798,13.2054538,2460328.288,1
230377505,4.5156072,2460654.275,0
230377505,7.4057777,2460660.042,0
240148934,2.02365,2458843.267,1
241173474,11.44192,2458853.121,4
29119552,7.6288424,2459597.198,0
445805961,24.2833782,2460439.667,2
461662295,10.2558,2458844.855,1
67926921,3.566276,2459606.85,1
15863518,0.5572564535,2458842.71,0
239154970,3.4744763,2459603.426,3
142090065,2.826935637,2459738.517,1
14336130,8.082354,2460298.678,2
149833117,4.052389,2460310.509,0
257241363,5.5870396,2460278.31,0
293617835,2.7552586,2460337.551,0
356473034,2.6158597,2459957.574,3
51234631,4.1250429,2460339.4,3
85242435,9.6052235,2460323.32,0
71431780,13.7270395,2460307.769,2
81212286,0.6850808053,2458843.028,1
86396382,1.091430447,2458842.997,3
130181866,7.107934044,2458845.373,2
130181866,20.54381533,2459583.637,2
241225337,1.830878161,2458842.785,0
285048486,3.4913952,2459604.399,2
298666530,0.573279725,2458738.738,1
318022259,6.2262315,2459952.635,2
318022259,2.1555232,2459961.133,2
318022259,12.5739572,2459598.372,2
371234684,3.9228042,2459603.865,3
470987100,4.119223119,2459601.24,0
53427308,5.80322,2458844.765,1
224596152,28.87450778,2458688.866,0
365673804,10.3857602,2460395.941,0
408618999,7.0731057,2460660.093,2
233009109,14.4479828,2460653.043,0
104208182,3.698581651,2458792.657,0
159418353,8.3033493,2460661.435,2
174041208,19.42841903,2458741.059,0
198206613,10.9406641,2459852.092,0
219857012,21.2690422,2460660.831,2
219860288,4.2660553,2459660.494,2
229455001,22.3417286,2460623.32,2
232635922,5.984871017,2459653.478,0
232650365,2.525332269,2458684.784,0
232650365,3.877681541,2459660.641,0
233071822,2.7546548,2460657.307,0
233071926,1.831862255,2459662.449,0
233602827,4.489136685,2459763.323,2
233602827,9.044703855,2459647.515,2
233602827,2.388905101,2458684.355,3
237099296,11.3373614,2459663.823,0
287080092,37.4685042,2460607.061,2
287139872,0.9351890776,2459662.731,2
287139872,32.71354062,2458704.637,2
289580577,5.384623897,2459653.734,2
332477926,16.21432169,2459662.802,0
356978132,60.1848926,2460644.817,4
364074068,2.783011366,2458764.852,0
367753709,2.125686977,2459633.261,0
367753709,5.009711341,2458685.76,0
367858035,20.7051499,2460421.697,2
408636441,18.8500438,2460404.266,2
420112587,11.06266598,2458691.531,1
424391516,11.59225132,2459714.914,0
435680451,24.14122899,2458810.921,0
441739871,3.797872013,2458684.788,0
1551345500,47.3860753,2459744.02,0
272672133,3.493958,2459690.103,0
67666096,2.7033942,2459635.207,3
8767448,4.3532339,2458892.511,3
137906197,7.3377236,2460331.445,2
287225295,0.6097554,2460338.47,4
457138169,1.092453576,2459605.893,1
252479260,3.2122302,2460362.105,3
85293053,8.054220726,2459628.85,2
85293053,,2459618.708,0
332064670,0.7365462503,2458870.693,3
4897275,16.71004217,2458872.341,2
9348006,10.2405483,2459635.364,2
21535395,2.800991471,2458871.489,2
29191624,14.6503935,2459635.117,2
39699648,6.527388414,2458875.998,2
67646988,1.8817191,2459633.12,3
99834717,1.7063264,2459632.745,3
137881699,2.9720774,2459633.497,3
160045097,4.987705624,2459635.737,2
160045097,1.829029399,2459632.817,2
160045097,18.75597646,2459625.06,0
229938290,1.419865887,2458871.091,0
241196395,2.0937563,2459633.759,4
230386259,11.0023133,2459944.89,0
86280613,9.573548,2460325.905,1
372730331,8.7046669,2459627.996,0
450327768,5.34326,2458875.047,1
172518755,3.2087149,2460279.071,2
310981412,9.62517,2458684.16,5
233684293,48.4808217,2459755.574,5
29191596,8.8164887,2459629.387,0
304142124,55.087,2460017.429,2
286916251,8.765546849,2458715.311,2
135083444,2.791791103,2458899.61,1
138819293,2.643885611,2459639.963,3
368435330,3.6451549,2459631.901,2
368435330,1.0376109,2459635.926,2
198153540,8.021473489,2458741.6,2
198153540,0.4378083365,2458739.075,2
8967242,7.093853047,2458904.816,2
17993892,4.1244833,2459632.338,3
119584412,10.6439385,2459648.62,2
138762614,16.79611073,2458904.155,0
144401492,12.8858629,2459659.056,0
144401492,6.2932111,2459659.815,0
148679712,4.9246365,2460364.133,0
165763244,24.05104532,2458757.208,0
166648874,15.15120509,2458909.543,2
166648874,8.196075762,2458905.228,0
166648874,0.5019030718,2458899.699,0
180695581,0.54937,2459664.071,2
307734817,2.107500125,2458900.911,1
347329162,4.6170519,2459659.915,3
373693175,1.3273482,2459662.702,3
376524552,3.7130701,2459661.05,2
207425167,,2458924.593,0
207425167,11.60981816,2458902.483,0
207425167,48.33202232,2458909.51,0
377290815,0.798,2458684.127,1
160440924,6.368462683,2459653.489,0
233720539,2.555332,2460559.905,1
237108272,22.7873,2458688.289,5
285094173,13.39837241,2459645.227,0
330799746,5.511511365,2459639.828,0
341815767,3.09374,2458685.556,5
393831507,4.860673,2459661.328,2
82308728,9.4893231,2459664.085,3
9392421,9.6136615,2459623.13,4
142381532,38.8135498,2460345.349,2
142387023,22.8085719,2460362.104,2
229750058,10.1824299,2459752.123,0
229400092,4.14198051,2459761.726,2
390651552,1.467119035,2459691.149,2
232982938,9.0941239,2459918.438,2
235905185,6.2895835,2459775.885,0
20182165,9.7815625,2459680.306,1
27194429,0.5553244382,2459665.465,4
307956397,4.1508569,2459765.04,0
61098812,3.693599674,2459684.731,3
71612483,1.2164402,2459689.764,4
347332255,5.641959836,2458932.764,0
347332255,,2458937.873,0
207468071,20.38078237,2458933.167,2
207468071,1.7727505,2460477.136,1
144441148,5.818223877,2458931.251,4
162689341,2.174706239,2459717.232,3
381714186,1.42380666,2459690.242,0
165987272,7.8456075,2459658.642,3
168699373,4.3011975,2459688.443,3
404505029,9.5739531,2459680.103,2
258871793,9.146912159,2458931.121,1
198108326,3.2130578,2459685.398,3
272758199,3.661002571,2459666.132,0
198385543,3.930674628,2459884.35,2
54002556,35.4557945,2459099.822,3
54002556,12.7645811,2459130.15,0
219824469,5.4809161,2459661.074,1
23740089,9.862756,2460412.03,4
149577217,7.39143,2458931.036,4
378976682,6.0179742,2459688.751,4
219728669,2.3601883,2459690.343,0
73540072,1.2436239,2459690.743,2
157225097,2.526735264,2459667.102,0
81247740,1.3641482,2459690.638,2
224313733,197.0336254,2459517.339,1
180652891,0.7759895,2459663.219,4
424733642,2.0912089,2459691.122,0
229742722,63.4839358,2460503.687,2
202426247,1.0662082,2460367.148,2
323295479,742.5142746,2458622.925,0
321668398,5.644211242,2459768.447,2
356919658,1.42611,2458683.899,1
229791084,1.6453265,2459766.544,3
207425203,1.2239134,2459742.664,4
400430915,2.18630948,2459797.9,0
400476523,18.10671,2458700.974,1
230087585,8.826357916,2459940.409,0
299780329,1.602438747,2459362.743,0
230375747,2.76339169,2459694.209,0
233503636,3.40612,2458685.822,1
229490898,2.2349708,2459765.196,0
328933398,24.9341884,2459753.685,0
328933398,900.1930987,2458848.639,0
328933398,7.005680493,2459583.708,0
232641326,17.86839987,2459756.864,4
233047097,11.3091849,2459857.087,0
233078665,6.482764683,2459945.35,0
233497719,3.801591,2460534.067,1
219762508,3.235101272,2459911.908,0
243335710,13.70459513,2459703.29,0
359357695,1.726378121,2459333.898,0
59859387,1.1203828,2459987.207,1
396368313,3.089883553,2459334.447,0
348755728,4.506383808,2459256.847,2
219879302,6.78227805,2458928.34,0
258510872,6.5440665,2459737.0,2
403136415,2.512848314,2459062.64,0
229586455,2.200158348,2459884.27,0
459997997,5.547485,2459328.033,1
139771134,0.9134495131,2459036.733,4
288636599,19.96769363,2459884.074,0
139198430,15.3617729,2460176.504,4
63698669,1837.889731,2458364.629,0
264544388,,2458824.861,0
280865159,739.2389832,2458387.073,0
384159646,748.0739416,2459362.934,0
174302697,,2458743.727,0
420645189,48.53403947,2459001.0,1
420645189,48.53386258,2458837.477,1
91987762,45.52214556,2459531.564,2
172370679,29.09022715,2459439.215,2
178879588,3.056627711,2459145.468,3
19684256,1.3666563,2459278.312,3
272212970,1.6091845,2459332.043,3
77156657,3.8404319,2459196.572,3
272213425,4.3247708,2459327.623,3
429302040,5.72226,2458574.142,3
308098254,9.6246665,2459299.077,3
453789494,5.4774433,2459354.694,3
37718056,3.65688,2458384.094,3
232038798,4.1536624,2459252.138,3
437261733,5.4161129,2459296.223,3
44745133,7.8181434,2459166.298,3
50712784,5.4053583,2459249.036,3
53458803,3.348903818,2459252.258,3
53750200,4.193342209,2459232.244,3
98283926,2.292034833,2459253.248,3
98545929,1.888231016,2459251.406,3
339522221,1.82069,2458655.298,3
308425348,3.39829,2458571.791,1
102192004,4.2337078,2459328.761,3
363851359,2.5441537,2459331.954,3
112099249,5.17958,2458604.171,3
112604564,4.576865148,2459233.317,3
114299824,4.204207808,2459229.338,3
371443216,2.8240691,2459358.689,3
118956453,2.3447752,2459279.602,3
143143769,1.337234923,2459175.373,3
14344979,4.11177309,2459255.86,3
207077681,2.278574952,2459061.945,3
157266693,3.8537616,2459329.357,3
160578764,2.8786641,2459355.488,3
162922904,3.8186276,2459331.432,3
386259537,5.610773709,2459228.937,3
172598832,3.263316474,2459201.976,3
125739286,4.5111234,2459351.553,3
176685457,4.4352884,2459272.948,3
178289267,2.3506186,2459167.711,3
268301217,0.9466787,2459989.042,2
128449971,12.70608659,2459346.073,4
325172035,2.897020196,2459308.613,1
7413227,3.415866756,2459335.645,4
167009792,1.13305197,2460932.531,1
308919449,1.6563738,2460012.028,1
382980571,1.742573,2460091.697,0
461080504,6.098847064,2459285.449,1
357536526,1.57363,2458545.661,1
127315102,10.8458712,2459338.85,1
460140752,12.0077462,2460066.822,1
31268146,3.647338315,2460013.457,1
334125713,4.6211026,2459331.9,0
327663613,1.41144,2458599.57,1
356590734,4.829406004,2459362.085,0
394509844,6.89132,2458599.314,1
242536549,0.6923563,2459359.132,1
466113537,4.906417496,2460015.194,0
166184426,16.3152,2458600.451,1
334911765,0.88958,2458600.597,1
302659412,14.5187891,2460083.975,1
356747847,14.6483913,2459336.492,0
400323948,3.224280825,2459336.01,1
318828309,5.3418199,2459330.051,0
179319057,6.7018963,2459352.079,0
141663464,1.76447,2458601.344,1
190271688,12.65346641,2459341.024,1
242083025,0.6466987745,2459307.492,1
295354126,2.2778177,2459357.403,1
242120884,0.6227257088,2459334.476,0
320079492,0.4262222959,2459307.335,4
210445631,3.97195,2458601.957,4
293708935,2.685591481,2458597.351,1
162695785,2.559966651,2459308.324,0
253132689,3.217824,2460062.383,1
267414551,4.7631,2458571.462,0
47617161,3.919485553,2459335.075,0
295562522,5.438218,2459354.324,4
467281353,2.8319354,2459332.171,1
329888006,7.6943096,2459360.021,4
383531859,17.0614756,2459352.186,1
458856474,6.081043046,2460751.696,1
458857720,1.30924,2458571.797,1
127793615,9.27898,2458604.912,1
378613125,2.4763492,2460063.136,0
437329044,17.1725007,2459323.826,0
89535068,6.111094507,2459288.092,1
162246865,0.5646193,2459331.916,1
469212332,30.7864669,2460027.635,4
468997317,7.504382916,2459256.975,4
349088467,2.586156207,2459283.074,4
161156159,2.2818488,2460064.293,1
324395151,3.455147904,2459309.576,1
457939414,3.789952396,2459281.711,1
82707763,6.6570835,2460065.075,1
147340931,4.3114812,2459331.541,1
453464017,3.9416903,2459352.661,1
445903569,4.0337201,2460032.219,2
299023386,3.1056464,2459327.828,0
275384718,7.72433,2458576.434,1
142378043,1.8359766,2460038.147,0
429295277,1.10833,2458572.208,1
447206604,7.2133579,2460033.286,4
371188886,9.1270519,2460086.661,2
371188886,3.098367,2460038.82,2
118084044,2.743521325,2459256.141,0
356453768,2.3330349,2460011.151,1
58463434,,2458579.365,0
439610306,1.79988,2458545.266,1
147660886,17.30579232,2459293.998,0
41173048,6.40938,2459194.004,5
219466784,,2458872.69,0
70887357,723.8345008,2458454.333,1
243187830,1071.089845,2458783.769,0
26547036,1134.672396,2459846.977,2
136916387,11.57783621,2458631.768,3
136916387,27.59207175,2458650.898,3
136916387,,2460081.126,3
138294130,3.0565259,2459716.992,3
188589164,2.616276872,2458956.396,2
198588220,4.8099755,2460497.317,3
368287008,3.3491408,2459712.929,2
219508169,6.8161105,2460470.799,0
219508169,2.4590369,2460477.432,0
219508169,25.3369848,2459735.446,0
357416482,5.49826,2460434.94,1
357501308,7.435570896,2458958.258,2
159781361,15.3468182,2460431.584,2
39903405,5.633477,2460477.276,3
236312126,3.9415041,2459713.292,3
11996814,0.4487349139,2458790.849,1
16884216,11.19004857,2458964.129,4
255930614,2.8758831,2460476.023,3
394050135,8.872054152,2459754.94,2
407059875,7.1925327,2459904.709,0
335996558,1.46329,2458739.508,1
336456596,0.77871,2458739.63,1
445254275,2.57134,2458767.197,1
422656370,1.3254567,2459880.87,4
470127886,5.715607475,2459886.046,0
470159478,17.0096703,2459737.545,4
53617134,18.8243063,2459886.489,0
427279997,2.89453,2458768.728,1
53709089,8.51226,2458793.505,0
368320811,1.261045,2460449.232,0
405559035,11.15166678,2459639.813,0
405559035,5.547093702,2459637.781,0
235937532,3.7321195,2459913.436,4
237071229,11.2479927,2460539.787,0
427730490,3.8608551,2459740.365,0
54364414,1.37477,2458792.095,1
269424395,2.41872,2458768.149,1
346929661,12.0135752,2460428.035,0
270333769,4.1207509,2460418.368,1
347013211,9.07763,2459873.068,0
468574941,1.497144672,2459882.348,2
363761216,7.4072602,2460651.832,1
159873822,13.7905315,2459704.448,2
314835525,5.30329,2458768.867,0
316468545,13.5970194,2460427.434,0
375850439,1.163332544,2459854.29,0
1100766816,1.62263,2458957.042,1
315755496,4.27808,2459394.643,1
378355116,3.5684459,2459875.429,1
322062001,4.6981739,2459876.087,4
396356111,10.2207,2458771.677,4
229888286,5.598633671,2459668.434,0
326732851,1.51567,2458766.423,1
403308915,3.7543552,2459878.779,1
285542903,2.2657506,2460448.014,1
327577308,1.45655,2458766.425,1
373785851,4.04163,2458796.0,1
334811204,21.07626,2458743.998,0
115524421,8.8036803,2459735.853,3
356710041,,2458932.291,4
141663460,1.76442,2458601.344,1
147951030,8.8128067,2460366.211,0
417931300,7.769088748,2458683.417,2
198187049,5.921422877,2458688.473,0
233182695,6.383924665,2458684.428,0
198360694,5.673933602,2459659.621,0
900715901,3.167981,2459635.551,0
441642457,53.19914389,2458745.519,0
158075010,177.5830512,2458754.149,0
23814735,4.798169447,2459690.292,0
27491137,10.35635955,2459675.695,2
27491137,35.1257472,2459675.933,2
27491137,21.0153047,2459673.364,2
230075227,6.1155829,2460348.122,0
159244568,6.277247777,2458820.25,5
224298134,1.492317938,2458711.967,0
224298134,9.317411311,2458720.556,0
367739494,63.5809449,2458689.532,0
321669174,10.50543617,2459757.445,2
321669174,5.109719686,2458686.966,0
160039081,30.2004765,2460444.154,0
233633993,17.96963905,2458695.868,0
441738827,6.0784031,2459652.834,2
441738827,8.149028464,2458745.411,1
103633672,,2458850.321,0
230387153,41.7540004,2459772.49,0
230387153,20.26165498,2459662.483,0
219462190,,2458709.129,0
441765914,124.72987,2459517.996,2
341815197,49.9950015,2459790.282,0
233721037,230.92212,2458715.334,0
219778329,177.2188871,2458742.875,0
393965778,4.30326416,2458740.668,0
402898317,53.8108713,2458751.624,2
356016119,18.79317492,2458691.319,0
235678745,17.664866,2458692.8,2
235678745,28.17225007,2458704.29,2
142748283,3.119071562,2459601.846,2
142748283,6.387820157,2458687.538,2
279982557,1.789021725,2458712.393,1
356700488,,2458756.674,0
230386397,19.5078657,2459626.67,1
219436394,23.65739941,2459605.64,0
165527918,9.075327128,2458690.417,0
289590465,6.706023775,2458687.584,0
289590465,,2459958.471,0
160491359,2.662072769,2459663.747,0
160491359,20.29264678,2458697.682,0
367630162,3.2723118,2460336.161,0
367630162,5.904369,2460329.871,0
367630162,15.1808746,2460335.885,0
367630162,1.9803146,2460336.944,0
367630162,9.561109959,2458687.794,0
156199502,15.9152686,2459422.273,0
393911494,0.6332592585,2458899.862,1
446549906,2.45457,2458654.615,2
347538174,6.801962463,2459719.38,4
392476080,0.67249,2458984.389,2
394029948,32.76639,2458687.555,5
356235833,1.2680452,2460479.421,1
427320001,14.01205822,2459729.805,0
427320001,155.8237,2459856.007,0
1400212743,5.24612,2458984.224,1
9828416,6.2099619,2460476.662,0
54464870,3.6944323,2460447.795,1
422838133,5.3089937,2460644.061,1
279212407,28.6620782,2458971.419,1
17416749,2.34483,2458956.569,1
236387002,7.2008611,2460442.055,2
389900760,5.799818888,2458795.823,2
88996391,2.319565384,2459718.987,4
311408969,3.585228373,2459767.526,3
105840719,10.30885139,2458990.816,0
159742538,3.553928344,2459767.927,3
116242971,5.0316347,2460505.171,3
116264089,1.306188017,2459391.064,3
21744120,5.508068217,2458983.745,3
21832928,16.3413889,2458987.266,2
101721385,4.627664,2459762.1,3
320798691,5.005260503,2459010.828,3
27848472,1.8468345,2460338.136,3
358516596,3.244045366,2459391.154,3
39200363,3.826658665,2458985.883,0
75878355,9.2292078,2460496.591,2
75878355,95.8531625,2460485.794,2
76419763,2.788472266,2459414.395,3
336128819,7.851908204,2459394.594,2
23059280,14.15022688,2459393.085,4
336267424,1.482184483,2458684.222,1
308172249,1.401378401,2459768.654,3
399860444,2.470611418,2459012.511,3
287256467,18.2616878,2460453.432,2
44313455,9.300435054,2459014.836,0
103195323,5.5899401,2460470.993,0
428988981,37.3415931,2460584.029,0
88992642,10.2611329,2460470.362,2
158916431,5.8924856,2459765.04,1
341630071,26.20497823,2459599.177,0
233569098,23.48522,2458693.423,1
1716467085,0.5842495,2460367.228,0
230267547,2.2263798,2459768.269,1
23389848,15.64643,2459014.369,1
395393265,3.377283541,2459883.442,2
406855039,2.718083508,2459391.952,1
428787891,3.824082643,2459768.103,2
461591646,3.7246883,2459913.984,2
258402425,0.67554,2459011.05,1
298495970,8.4249043,2459764.11,1
342642208,8.6007557,2459758.586,2
270515566,10.0509704,2459755.898,4
284477310,2.2390502,2459688.464,0
366563452,1.5873866,2459767.161,1
284564230,12.9773004,2460656.816,1
43429656,5.2132496,2460474.957,0
49967354,1.09333,2459010.861,1
73560357,0.9499997,2459417.645,4
233680651,5.1354577,2460555.594,0
160162987,23.0531698,2459441.746,1
364075352,37.83633,2458772.934,1
8516795,8.2148505,2459773.748,0
154741689,9.2786686,2460469.244,0
75656058,1.78166,2459011.833,5
76197937,1.78252,2459011.829,5
293567206,0.6856225,2460311.597,1
159815224,2.9601848,2459765.959,0
405717754,4.437972658,2459770.378,3
123495874,7.891427124,2459776.681,3
123233041,3.522475097,2459445.304,3
164892194,3.024110951,2459392.687,3
237913194,15.1689723,2459062.423,2
298663873,260.1740061,2459611.446,2
233068569,8.379057,2459843.19,0
268823307,3.548448074,2459444.707,3
1715469662,6.5011256,2459789.284,0
176956893,6.906786841,2459036.619,2
355096431,7.214771751,2459036.89,0
238171173,4.476921981,2459040.677,0
270472265,2.7492277,2460016.915,0
260797169,3.735050954,2459037.587,0
270342589,4.43432769,2459037.695,0
389421473,5.316070436,2459041.22,0
262471759,4.011539375,2459037.35,0
277890574,6.26434417,2459039.462,0
401604346,2.122367251,2459037.565,2
271478281,15.3419095,2460141.982,2
24695044,4.164513971,2459039.461,0
372172128,1.195396837,2459036.509,2
389352124,4.954648,2460148.6,3
100566492,4.954963109,2459040.905,3
369455629,3.377111372,2459038.511,3
142105158,2.9360281,2459384.87,0
219306934,1.3477642,2460150.788,0
358107516,11.91249419,2459041.912,2
355600246,3.056309969,2459038.655,4
467971286,2.225051381,2459037.141,3
260298958,0.8891483105,2459036.526,1
381856447,1.769012105,2459037.774,3
90850770,8.000489041,2459043.77,2
38680052,0.6743453032,2459362.154,0
271806353,3.439115198,2459362.844,0
317089588,12.78468092,2459042.903,0
212253390,3.092685844,2459038.103,2
280803917,5.129385537,2459039.727,0
406318573,5.179281981,2459036.459,0
272236017,2.4156482,2460041.315,0
425561347,5.777212238,2459040.866,2
39018923,5.68074123,2459037.73,0
234330672,3.830035854,2459039.605,0
348995212,0.3456911,2460014.455,4
278138619,10.16887219,2460074.804,0
150437346,1.392654942,2459363.007,0
441420236,8.453677658,2459041.282,2
306510653,2.245686031,2460933.698,0
273695332,6.930965674,2459365.147,0
388198242,0.5055105159,2459988.773,0
271891552,3.5775562,2460015.035,0
403135192,0.9017685,2460179.543,0
405425498,4.2217717,2460177.657,4
405425498,11.54720086,2458335.051,4
61733521,3.36296,2458655.878,1
143410850,4.98668,2458660.256,0
129432342,1.79217,2459037.298,1
100504381,5.46278,2460143.111,5
439444938,11.45959,2459046.542,0
421455387,2.50876,2460127.292,4
271491157,2.91615,2459036.73,4
267093376,17.14012,2460108.681,4
394722182,3.5315897,2459389.337,2
389238529,0.49642,2459036.5,1
231077395,3.3904897,2459965.35,0
388130235,92.1950921,2459323.835,1
98494121,3.06555,2458659.347,1
96973930,3.3243,2458657.363,0
92562123,6.53144,2459041.759,0
1990842033,5.41418,2459040.094,4
1989628303,5.46377,2459039.628,0
278415929,3.7981107,2459389.181,0
349786918,2.966338874,2460772.168,1
376168473,5.41402,2459040.094,5
179580045,62.1624516,2460077.706,0
152714791,1.27349,2459036.883,1
264303333,0.8153098,2460367.057,1
229715760,11.57435609,2459945.371,0
233066156,12.37964901,2458844.737,0
367855829,85.42447963,2458714.62,5
233688779,26.4579842,2460539.925,0
265146266,11.9526103,2459727.117,0
262880065,13.96319291,2458938.822,0
198485881,35.18964444,2459606.203,2
219821826,9.6799809,2459659.733,1
219501568,16.58992628,2458961.789,0
232568235,0.3524597,2460423.376,2
229787062,1.901145216,2458983.867,0
165530380,1.493734217,2458684.016,0
159400561,,2458708.384,0
235943205,121.3342908,2458827.027,0
310231275,0.8294084396,2458956.332,0
8348911,2.326342966,2458957.925,2
459837008,3.495042222,2458816.152,2
459837008,2.034436634,2458817.092,0
459837008,2.289102668,2458818.073,2
20203297,7.156602451,2458932.628,0
441798995,1.420603611,2458683.351,5
441798995,2.8411415,2459849.642,0
441798995,10.40291108,2458686.456,0
198178505,,2458962.984,0
258389327,26.5456672,2459753.691,4
265460043,32.82368174,2458773.808,4
142117976,46.57109781,2458845.708,0
289164482,2.679616364,2458685.367,2
289164482,1.1188024,2460337.873,0
272679240,20.15469394,2458684.152,0
198456933,76.86639622,2458725.708,0
288516853,,2458998.982,0
243313296,1.4663344,2459690.584,0
115623434,3.1434463,2460473.945,0
115583726,18.60167539,2458959.94,0
264171144,210.668358,2458765.861,0
237211410,12.55207656,2458691.47,0
198211976,0.4018586326,2458683.724,5
115446313,4.9707023,2460471.356,1
329148988,27.26720158,2458747.185,2
237201858,179.4031712,2458811.505,0
160077104,11.81207074,2458688.986,0
462615350,8.917221145,2458740.424,0
82452140,63.39545004,2458964.279,0
321688498,0.3862197217,2458764.987,0
236934937,9.405876954,2459620.204,0
236934268,7.0767314,2459704.906,0
71347873,6.068331803,2459600.315,0
284361752,340.3877311,2458691.694,0
48018596,60.06632,2458713.455,0
165554103,139.2632286,2458720.262,0
233500935,22.04877497,2459623.757,0
229608594,,2458960.029,0
362220495,165.0031583,2458798.448,5
280031353,4.856665639,2459445.193,0
280031353,15.44326614,2459646.962,0
280031353,,2459398.74,0
283829553,6.0541622,2460414.841,0
144000801,1.310383171,2459063.141,4
197959526,0.7196290698,2459061.885,1
70420766,9.407051515,2459063.308,0
232079930,0.9189020418,2459062.29,4
147284470,2.990574469,2459064.314,0
270219048,2.682006095,2459062.612,0
234489976,3.868659991,2459063.021,0
328012209,20.26563582,2459044.333,0
38467100,2.9432073,2459357.896,0
25139786,1.593377164,2459062.77,4
147425389,3.185686748,2459063.375,0
325468685,1.890530412,2459063.002,0
355446093,15.93754596,2459063.24,0
302333151,1.440707018,2459062.373,4
61980227,3.095898463,2459064.594,1
274599700,,2459002.081,1
88840705,,2459026.648,4
349488688,,2459002.765,2
349488688,11.6207544,2458994.287,3
207501148,,2459007.727,1
138126035,716.3497402,2458954.324,0
300812741,20.22549457,2459037.418,2
300812741,11.3071786,2460160.451,2
293527670,0.98656,2459086.61,1
69819610,1.037167187,2460933.033,0
152800085,4.26991,2460155.146,4
175456679,58.9970907,2460201.334,0
177308364,82.7899763,2458396.538,0
394287035,17.1019622,2459356.608,2
238920875,6.5346715,2459966.265,0
180991313,2.2088214,2459329.308,3
168751223,4.7150942,2459167.335,0
286000547,7.4972297,2459273.759,0
358579111,14.2197641,2459169.298,0
200743403,7.9980831,2459169.124,0
160003961,1.4492052,2459169.503,4
88902249,7.7119842,2460083.977,2
230001847,2.994263037,2459769.981,2
24358417,22.6539607,2459183.681,2
279514271,9.7728388,2459964.335,0
29959761,1.6471574,2459169.75,1
100267480,0.87741,2458681.751,1
100589632,3.9471567,2459221.102,1
166834768,3.2553185,2459169.677,0
311179742,8.3129806,2459380.743,0
91555165,1.052615654,2459116.732,2
91555165,42.12898933,2459120.3,2
317483660,3.3311975,2459224.056,0
301343785,1.1736318,2459169.739,4
317019074,1.2043785,2459225.44,0
405452527,11.5738497,2459997.913,4
47601197,8.6251769,2458476.589,0
47601197,4.8714085,2458480.359,0
290036495,5.252480851,2459552.675,4
32925763,1.6804461,2459226.28,0
177079323,5.751796948,2458544.488,0
219766989,0.5109902,2459332.153,1
124515764,1.2709769,2459332.175,0
30947715,3.66275,2458489.405,0
124206468,7.0924883,2459329.732,0
124095888,1.1258127,2459331.196,1
436102447,5.1858,2458486.393,0
